-DOCSTART-
905	Bordt	nil	nil	nil
-DOCSTART-
906	Cardinals	http://en.wikipedia.org/wiki/Arizona_Cardinals	2102	m.0ws7
907	Ken Whisenhunt	http://en.wikipedia.org/wiki/Ken_Whisenhunt	3979154	m.0b9srp
-DOCSTART-
908	Manny Acta	http://en.wikipedia.org/wiki/Manny_Acta	4022125	m.0bczm7
909	Indians	http://en.wikipedia.org/wiki/Cleveland_Indians	6652	m.01yhm
-DOCSTART-
910	Daiwa Capital Markets	http://en.wikipedia.org/wiki/Daiwa_Capital_Markets	1284166	m.04p__5
911	Chris Lin	http://en.wikipedia.org/wiki/Chris_Lin	25390847	m.09k72lh
-DOCSTART-
912	DMV	http://en.wikipedia.org/wiki/Department_of_Motor_Vehicles	549212	m.02n_2g
913	Jan Mendoza	http://en.wikipedia.org/wiki/Jan_Mendoza	23750551	m.0fr5jhz
-DOCSTART-
914	Bart Ney	http://en.wikipedia.org/wiki/Bart_Ney	53945754	nil
915	Bay Bridge	http://en.wikipedia.org/wiki/San_Francisco_%E2%80%93_Oakland_Bay_Bridge	50548	m.0dc95
-DOCSTART-
916	London	http://en.wikipedia.org/wiki/London	17867	m.04jpl
917	Italy	http://en.wikipedia.org/wiki/Italian_Rhythmic_Gymnastics_Team	14523619	m.04fzn8y
-DOCSTART-
918	Sports Medicine and Shoulder Service	http://en.wikipedia.org/wiki/Sports_Medicine_and_Shoulder_Service	67883	m.0ht1b
919	Joshua Dines	nil	nil	nil
-DOCSTART-
920	Boise Fire Department	http://en.wikipedia.org/wiki/Boise_Fire_Department	53609193	nil
921	Ourada Ranch Fire	http://en.wikipedia.org/wiki/Ourada_Ranch_Fire	9594675	m.02pl7fy
-DOCSTART-
922	Douglas Arthur	http://en.wikipedia.org/wiki/Douglas_Arthur	48596	m.0c_jc
923	Evercore Partners	http://en.wikipedia.org/wiki/Evercore_Partners	6031901	m.0fljxt
-DOCSTART-
924	Dish Network	http://en.wikipedia.org/wiki/Dish_Network	77784	m.0kc4f
925	John Hall	nil	nil	nil
-DOCSTART-
926	Coal Council	http://en.wikipedia.org/wiki/American_Coal_Council	9577	m.02l_v
927	Washington	http://en.wikipedia.org/wiki/Washington,_D.C.	108956	m.0rh6k
-DOCSTART-
928	Denver	http://en.wikipedia.org/wiki/Denver	8522	m.02cl1
929	Bannock Streets	nil	nil	nil
-DOCSTART-
930	Maradona	http://en.wikipedia.org/wiki/Diego_Maradona	8485	m.02c7q
931	Beijing	http://en.wikipedia.org/wiki/Beijing	18603746	m.01914
-DOCSTART-
932	Darrell Brock	http://en.wikipedia.org/wiki/Darrell_Brock	3323421	m.095tkm
933	Republican Party	http://en.wikipedia.org/wiki/Republican_Party_of_Kentucky	11345596	m.02r8fh0
-DOCSTART-
934	Steve Owen	nil	nil	nil
935	CCA	http://en.wikipedia.org/wiki/Corrections_Corporation_of_America	2751681	m.080rnm
-DOCSTART-
936	Gregoire	http://en.wikipedia.org/wiki/Gregoire	22821386	nil
937	Cory Curtis	http://en.wikipedia.org/wiki/Cory_Curtis	68375	m.0hwqg
-DOCSTART-
938	Madrid	http://en.wikipedia.org/wiki/Real_Madrid_C.F.	26413	m.06l22
939	Angel Di Maria	nil	nil	nil
-DOCSTART-
940	Lonmin PLC	http://en.wikipedia.org/wiki/Lonmin	1521351	m.057q70
941	Roger Phillimore	http://en.wikipedia.org/wiki/Roger_Phillimore	603025	m.02vjvs
-DOCSTART-
942	Kusama	http://en.wikipedia.org/wiki/Yayoi_Kusama	439159	m.028n9m
943	New York	nil	nil	nil
-DOCSTART-
944	Dawn Benner	nil	nil	nil
945	Benner	nil	nil	nil
-DOCSTART-
946	Bafetimbi Gomis	nil	nil	nil
947	France	http://en.wikipedia.org/wiki/France_national_football_team	250197	m.01l3vx
-DOCSTART-
948	Nokia	http://en.wikipedia.org/wiki/Nokia	21242	m.05b5c
949	Elop	http://en.wikipedia.org/wiki/Stephen_Elop	28773180	m.0ddfhzw
-DOCSTART-
950	France	http://en.wikipedia.org/wiki/Tour_de_France	30498	m.07hn5
951	Alberto Contador	http://en.wikipedia.org/wiki/Alberto_Contador	5606060	m.0dvy64
-DOCSTART-
952	Gerald Evelyn	http://en.wikipedia.org/wiki/Gerald_Evelyn	225603	m.01gwgv
953	Ferguson	nil	nil	nil
-DOCSTART-
954	Yahoo	http://en.wikipedia.org/wiki/Yahoo	188213	m.019rl6
955	Bobby Valentine	http://en.wikipedia.org/wiki/Bobby_Valentine	1105870	m.046gbn
-DOCSTART-
956	Steven Stamkos	http://en.wikipedia.org/wiki/Steven_Stamkos	10804874	m.02qqk5c
957	Lightning	http://en.wikipedia.org/wiki/Tampa_Bay_Lightning	73124	m.0jnkr
-DOCSTART-
958	Todd Kenreck	nil	nil	nil
959	In-Game	http://en.wikipedia.org/wiki/Virtual_world	716896	m.035bv3
-DOCSTART-
960	DMV	http://en.wikipedia.org/wiki/Department_of_Motor_Vehicles	549212	m.02n_2g
961	Jan Mendoza	http://en.wikipedia.org/wiki/Jan_Mendoza	23750551	m.0fr5jhz
-DOCSTART-
962	Manuel Pastor	http://en.wikipedia.org/wiki/Manuel_Pastor	24337617	m.07s41v9
963	University of Southern California 's Center for the Study of Immigrant Integration	http://en.wikipedia.org/wiki/Center_for_the_Study_of_Immigrant_Integration	505730	m.02jj4p
-DOCSTART-
964	Fame	http://en.wikipedia.org/wiki/Hall_of_fame	1485413	m.0555fv
965	Michael Irvin	http://en.wikipedia.org/wiki/Michael_Irvin	449874	m.029wk8
-DOCSTART-
966	Floyd Corkins	http://en.wikipedia.org/wiki/Floyd_Corkins	312075	m.01t9s6
967	George Mason	http://en.wikipedia.org/wiki/George_Mason_University	12566	m.039d4
-DOCSTART-
968	Honican	nil	nil	nil
969	Children 's Hospital	nil	nil	nil
-DOCSTART-
970	Max Laulie	nil	nil	nil
971	Chile	http://en.wikipedia.org/wiki/Chilean_Gendarmerie	32887606	m.0h3slhq
-DOCSTART-
972	Associated Press	http://en.wikipedia.org/wiki/Associated_Press	18935732	m.0cv_2
973	David Runk	nil	nil	nil
-DOCSTART-
974	Anand Kumar	http://en.wikipedia.org/wiki/Anand_Kumar	8450166	m.0273ty8
975	Abhijeet Group	http://en.wikipedia.org/wiki/Abhijeet_Group	2409551	m.07b2mz
-DOCSTART-
976	Bangor	http://en.wikipedia.org/wiki/Bangor,_Iowa	31717099	m.048y8f5
977	Sgt. Paul Edwards	nil	nil	nil
-DOCSTART-
978	Brad Pitt	http://en.wikipedia.org/wiki/Brad_Pitt	44849	m.0c6qh
979	Jennifer Aniston	http://en.wikipedia.org/wiki/Jennifer_Aniston	39942	m.09yrh
-DOCSTART-
980	Associated Press	http://en.wikipedia.org/wiki/Associated_Press	18935732	m.0cv_2
981	Asif Shahzad	nil	nil	nil
-DOCSTART-
982	National Venture Capital Association	http://en.wikipedia.org/wiki/National_Venture_Capital_Association	257210	m.01m2bt
983	Mark Heesen	nil	nil	nil
-DOCSTART-
984	Richard Bernstein	http://en.wikipedia.org/wiki/Richard_H._Bernstein	25162086	m.09ghpz4
985	Binno	nil	nil	nil
-DOCSTART-
986	Peyton Manning	http://en.wikipedia.org/wiki/Peyton_Manning	429833	m.027jv8
987	MVP	http://en.wikipedia.org/wiki/Most_Valuable_Player	631870	m.02yqk8
-DOCSTART-
988	Jet Propulsion Laboratory	http://en.wikipedia.org/wiki/Jet_Propulsion_Laboratory	16459	m.0467p
989	Charles Elachi	http://en.wikipedia.org/wiki/Charles_Elachi	2230432	m.06xry7
-DOCSTART-
990	Brian Hemphill	http://en.wikipedia.org/wiki/Brian_Hemphill	52348182	nil
991	West Virginia State University	http://en.wikipedia.org/wiki/West_Virginia_State_University	1245250	m.04lr53
-DOCSTART-
992	Kim Shaver	http://en.wikipedia.org/wiki/Kim_Shaver	12196676	m.05cym3
993	Hooker	http://en.wikipedia.org/wiki/Hooker_Furniture	3326032	m.095yrg
-DOCSTART-
994	Alan Grover	http://en.wikipedia.org/wiki/Alan_Grover	20776881	m.053qyfd
995	Cianbro	nil	nil	nil
-DOCSTART-
996	Development Authority	http://en.wikipedia.org/wiki/Development_Authority	36188490	m.09bs2b
997	Tigers	http://en.wikipedia.org/wiki/Tigers	30075	m.07dm6
-DOCSTART-
998	Army Gen. Martin Dempsey	http://en.wikipedia.org/wiki/Martin_Dempsey	381353	m.021mtp
999	Joint Chiefs	http://en.wikipedia.org/wiki/Joint_Chiefs_of_Staff	195322	m.01brfl
